chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
2	73915000	73920000	2	74455000	74460000	64634	64742	0	0	0.3073652234	0.0000001893	0.0000001959
2	73970000	73975000	2	74000000	74005000	64645	64651	0	0	0.4845617531	0.0000000001	0.0000000001
2	73990000	73995000	2	74365000	74370000	64649	64724	0	0	0.4555863979	0.0000000000	0.0000000000
2	74050000	74055000	2	74370000	74375000	64661	64725	0	0	0.7392326756	0.0000000000	0.0000000000
2	74045000	74050000	2	74565000	74570000	64660	64764	0	0	0.3813587227	0.0000000030	0.0000000039
2	74045000	74050000	2	74620000	74625000	64660	64775	0	0	0.4454638827	0.0000000000	0.0000000000
2	74055000	74060000	2	74450000	74455000	64662	64741	0	0	0.4577722757	0.0000000000	0.0000000000
2	74055000	74060000	2	74220000	74225000	64662	64695	0	0	0.5199905069	0.0000000000	0.0000000000
2	74050000	74055000	2	74315000	74320000	64661	64714	0	0	0.4192075140	0.0000000000	0.0000000001
2	74060000	74065000	2	74130000	74135000	64663	64677	0	0	0.3726856200	0.0000000025	0.0000000032
2	74150000	74155000	2	74210000	74215000	64681	64693	0	0	0.5221380304	0.0000000000	0.0000000000
2	74135000	74140000	2	74375000	74380000	64678	64726	0	0	0.3572691602	0.0000000003	0.0000000004
2	74220000	74225000	2	74310000	74315000	64695	64713	0	0	0.3908339727	0.0000000000	0.0000000000
2	74385000	74390000	2	74435000	74440000	64728	64738	0	0	0.5822278970	0.0000000000	0.0000000000
2	74365000	74370000	2	74565000	74570000	64724	64764	0	0	0.3236395867	0.0000000137	0.0000000161
2	74370000	74375000	2	74620000	74625000	64725	64775	0	0	0.3496642422	0.0000000007	0.0000000009
2	74475000	74480000	2	74565000	74570000	64746	64764	0	0	0.6366622596	0.0000000000	0.0000000000
2	74475000	74480000	2	74820000	74825000	64746	64815	0	0	0.5189634185	0.0000000000	0.0000000000
2	74475000	74480000	2	74760000	74765000	64746	64803	0	0	0.3611139151	0.0000000002	0.0000000002
2	74560000	74565000	2	74820000	74825000	64763	64815	0	0	0.3174495499	0.0000000269	0.0000000303
2	74570000	74575000	2	74610000	74615000	64765	64773	0	0	0.3653604530	0.0000000014	0.0000000019
2	74645000	74650000	2	74675000	74680000	64780	64786	0	0	0.4122882859	0.0000000000	0.0000000000
2	74635000	74640000	2	74815000	74820000	64778	64814	0	0	0.3344763192	0.0000000040	0.0000000051
2	74700000	74705000	2	74755000	74760000	64791	64802	0	0	0.4686734274	0.0000000000	0.0000000000
2	74710000	74715000	2	74810000	74815000	64793	64813	0	0	0.7874809313	0.0000000000	0.0000000000
2	74720000	74725000	2	75070000	75075000	64795	64865	0	0	0.4426545054	0.0000000000	0.0000000000
2	74705000	74710000	2	75180000	75185000	64792	64887	0	0	0.3189907713	0.0000000228	0.0000000259
2	74765000	74770000	2	74810000	74815000	64804	64813	0	0	0.4291053662	0.0000000000	0.0000000000
2	74825000	74830000	2	74860000	74865000	64816	64823	0	0	0.3848857057	0.0000000003	0.0000000004
2	74925000	74930000	2	75105000	75110000	64836	64872	0	0	0.7668796612	0.0000000000	0.0000000000
2	74920000	74925000	2	75845000	75850000	64835	65020	0	0	0.5824743098	0.0000000000	0.0000000000
2	74920000	74925000	2	75210000	75215000	64835	64893	0	0	0.3796081024	0.0000000000	0.0000000000
2	75060000	75065000	2	75100000	75105000	64863	64871	0	0	0.4359339735	0.0000000000	0.0000000000
2	75145000	75150000	2	75840000	75845000	64880	65019	0	0	0.7301313020	0.0000000000	0.0000000000
2	75145000	75150000	2	75275000	75280000	64880	64906	0	0	0.5689667510	0.0000000000	0.0000000000
2	75145000	75150000	2	75415000	75420000	64880	64934	0	0	0.3334905103	0.0000000045	0.0000000057
2	75145000	75150000	2	75465000	75470000	64880	64944	0	0	0.3962116390	0.0000000000	0.0000000000
2	75145000	75150000	2	75630000	75635000	64880	64977	0	0	0.4602325842	0.0000000000	0.0000000000
2	75145000	75150000	2	75705000	75710000	64880	64992	0	0	0.3679128869	0.0000000001	0.0000000001
2	75150000	75155000	2	75210000	75215000	64881	64893	0	0	0.3939470138	0.0000000000	0.0000000000
2	75145000	75150000	2	75335000	75340000	64880	64918	0	0	0.3456828514	0.0000000011	0.0000000015
2	75285000	75290000	2	75840000	75845000	64908	65019	0	0	0.6392424693	0.0000000000	0.0000000000
2	75285000	75290000	2	75630000	75635000	64908	64977	0	0	0.6427077139	0.0000000000	0.0000000000
2	75285000	75290000	2	75420000	75425000	64908	64935	0	0	0.3999510098	0.0000000000	0.0000000000
2	75285000	75290000	2	75690000	75695000	64908	64989	0	0	0.4771461563	0.0000000000	0.0000000000
2	75405000	75410000	2	75840000	75845000	64932	65019	0	0	0.3799588179	0.0000000000	0.0000000000
2	75425000	75430000	2	75625000	75630000	64936	64976	0	0	0.3794835265	0.0000000000	0.0000000000
2	75425000	75430000	2	75690000	75695000	64936	64989	0	0	0.3906064902	0.0000000000	0.0000000000
2	75540000	75545000	2	75625000	75630000	64959	64976	0	0	0.3903075820	0.0000000000	0.0000000000
2	75535000	75540000	2	75690000	75695000	64958	64989	0	0	0.3665935550	0.0000000001	0.0000000001
2	75540000	75545000	2	75835000	75840000	64959	65018	0	0	0.3992338387	0.0000000000	0.0000000000
2	75625000	75630000	2	75835000	75840000	64976	65018	0	0	0.4210423136	0.0000000000	0.0000000000
2	75635000	75640000	2	75685000	75690000	64978	64988	0	0	0.4607178202	0.0000000000	0.0000000000
2	75690000	75695000	2	75835000	75840000	64989	65018	0	0	0.7285529697	0.0000000000	0.0000000000
2	75870000	75875000	2	75910000	75915000	65025	65033	0	0	0.6226876159	0.0000000000	0.0000000000
2	75865000	75870000	2	76825000	76830000	65024	65216	0	0	0.3914347593	0.0000000000	0.0000000000
2	75870000	75875000	2	76020000	76025000	65025	65055	0	0	0.3261733624	0.0000000103	0.0000000123
2	75960000	75965000	2	76825000	76830000	65043	65216	0	0	0.3923313160	0.0000000000	0.0000000000
2	75960000	75965000	2	75980000	75985000	65043	65047	0	0	0.3657035400	0.0000000320	0.0000000357
2	76010000	76015000	2	76825000	76830000	65053	65216	0	0	0.6153518924	0.0000000000	0.0000000000
2	76010000	76015000	2	76420000	76425000	65053	65135	0	0	0.4131992903	0.0000000000	0.0000000000
2	76010000	76015000	2	76230000	76235000	65053	65097	0	0	0.3719804917	0.0000000000	0.0000000001
2	76010000	76015000	2	76480000	76485000	65053	65147	0	0	0.3173186655	0.0000000273	0.0000000307
2	76020000	76025000	2	76110000	76115000	65055	65073	0	0	0.4539654196	0.0000000000	0.0000000000
2	76115000	76120000	2	76820000	76825000	65074	65215	0	0	0.3617015350	0.0000000001	0.0000000002
2	76425000	76430000	2	76825000	76830000	65136	65216	0	0	0.6387738107	0.0000000000	0.0000000000
2	78580000	78585000	2	79215000	79220000	65567	65694	0	0	0.4101445646	0.0000000000	0.0000000000
2	78900000	78905000	2	79210000	79215000	65631	65693	0	0	0.6765935883	0.0000000000	0.0000000000
2	79170000	79175000	2	79190000	79195000	65685	65689	0	0	0.3240266841	0.0000012479	0.0000012674
2	79215000	79220000	2	80115000	80120000	65694	65874	0	0	0.3659633554	0.0000000001	0.0000000001
2	79220000	79225000	2	79440000	79445000	65695	65739	0	0	0.3184569551	0.0000000241	0.0000000274
2	79265000	79270000	2	80110000	80115000	65704	65873	0	0	0.3498799983	0.0000000006	0.0000000009
2	79270000	79275000	2	79445000	79450000	65705	65740	0	0	0.3650851082	0.0000000001	0.0000000001
2	79455000	79460000	2	80105000	80110000	65742	65872	0	0	0.5885671878	0.0000000000	0.0000000000
2	80300000	80305000	2	80725000	80730000	65911	65996	0	0	0.5726877385	0.0000000000	0.0000000000
2	80475000	80480000	2	80730000	80735000	65946	65997	0	0	0.4627178808	0.0000000000	0.0000000000
2	80550000	80555000	2	80725000	80730000	65961	65996	0	0	0.7629287088	0.0000000000	0.0000000000
2	80695000	80700000	2	80750000	80755000	65990	66001	0	0	0.4134925462	0.0000000000	0.0000000000
2	84250000	84255000	2	84530000	84535000	66701	66757	0	0	0.7062414373	0.0000000000	0.0000000000
2	84720000	84725000	2	85090000	85095000	66795	66869	0	0	0.7608787337	0.0000000000	0.0000000000
2	84725000	84730000	2	85510000	85515000	66796	66953	0	0	0.5066899402	0.0000000000	0.0000000000
2	84715000	84720000	2	84860000	84865000	66794	66823	0	0	0.3875098865	0.0000000000	0.0000000000
2	84715000	84720000	2	85245000	85250000	66794	66900	0	0	0.3806859598	0.0000000000	0.0000000000
2	84720000	84725000	2	85150000	85155000	66795	66881	0	0	0.4386624034	0.0000000000	0.0000000000
2	84965000	84970000	2	85085000	85090000	66844	66868	0	0	0.5734540723	0.0000000000	0.0000000000
2	85040000	85045000	2	85100000	85105000	66859	66871	0	0	0.3875576116	0.0000000000	0.0000000000
2	85040000	85045000	2	85145000	85150000	66859	66880	0	0	0.4313765056	0.0000000000	0.0000000000
2	85040000	85045000	2	85235000	85240000	66859	66898	0	0	0.3287304284	0.0000000078	0.0000000094
2	85150000	85155000	2	85520000	85525000	66881	66955	0	0	0.4924767632	0.0000000000	0.0000000000
2	85110000	85115000	2	85145000	85150000	66873	66880	0	0	0.6728783209	0.0000000000	0.0000000000
2	85105000	85110000	2	85240000	85245000	66872	66899	0	0	0.3595344439	0.0000000002	0.0000000003
2	85155000	85160000	2	85235000	85240000	66882	66898	0	0	0.6813237085	0.0000000000	0.0000000000
2	85245000	85250000	2	85520000	85525000	66900	66955	0	0	0.3127560099	0.0000000444	0.0000000486
2	85290000	85295000	2	85510000	85515000	66909	66953	0	0	0.6677702737	0.0000000000	0.0000000000
2	85485000	85490000	2	85520000	85525000	66948	66955	0	0	0.4919981738	0.0000000000	0.0000000000
2	85645000	85650000	2	85775000	85780000	66980	67006	0	0	0.8061660860	0.0000000000	0.0000000000
2	85585000	85590000	2	85635000	85640000	66968	66978	0	0	0.4412169074	0.0000000000	0.0000000000
2	85645000	85650000	2	85830000	85835000	66980	67017	0	0	0.4511395361	0.0000000000	0.0000000000
2	85650000	85655000	2	85930000	85935000	66981	67037	0	0	0.4271802561	0.0000000000	0.0000000000
2	85785000	85790000	2	85830000	85835000	67008	67017	0	0	0.6311030791	0.0000000000	0.0000000000
2	85865000	85870000	2	85935000	85940000	67024	67038	0	0	0.5726306563	0.0000000000	0.0000000000
2	85855000	85860000	2	86345000	86350000	67022	67120	0	0	0.3635315321	0.0000000001	0.0000000002
2	85890000	85895000	2	86035000	86040000	67029	67058	0	0	0.5345343009	0.0000000000	0.0000000000
2	85955000	85960000	2	86035000	86040000	67042	67058	0	0	0.8646526701	0.0000000000	0.0000000000
2	85955000	85960000	2	86305000	86310000	67042	67112	0	0	0.6917071758	0.0000000000	0.0000000000
2	85955000	85960000	2	86120000	86125000	67042	67075	0	0	0.3848615551	0.0000000000	0.0000000000
2	86055000	86060000	2	86300000	86305000	67062	67111	0	0	0.7295384456	0.0000000000	0.0000000000
2	86060000	86065000	2	86115000	86120000	67063	67074	0	0	0.7080960188	0.0000000000	0.0000000000
2	86055000	86060000	2	86405000	86410000	67062	67132	0	0	0.3046001780	0.0000001037	0.0000001091
2	86115000	86120000	2	86300000	86305000	67074	67111	0	0	0.3814974322	0.0000000000	0.0000000000
2	86115000	86120000	2	86255000	86260000	67074	67102	0	0	0.3368600453	0.0000000031	0.0000000039
2	86270000	86275000	2	86300000	86305000	67105	67111	0	0	0.5306627642	0.0000000000	0.0000000000
2	86345000	86350000	2	86395000	86400000	67120	67130	0	0	0.5983252017	0.0000000000	0.0000000000
2	86350000	86355000	2	86695000	86700000	67121	67190	0	0	0.4326354200	0.0000000000	0.0000000000
2	86440000	86445000	2	86670000	86675000	67139	67185	0	0	0.5335644621	0.0000000000	0.0000000000
2	86445000	86450000	2	86525000	86530000	67140	67156	0	0	0.6891387394	0.0000000000	0.0000000000
2	86445000	86450000	2	86595000	86600000	67140	67170	0	0	0.8453822049	0.0000000000	0.0000000000
2	86445000	86450000	2	86845000	86850000	67140	67220	0	0	0.4264588896	0.0000000000	0.0000000000
2	86440000	86445000	2	86790000	86795000	67139	67209	0	0	0.3129204004	0.0000000436	0.0000000479
2	86440000	86445000	2	86920000	86925000	67139	67235	0	0	0.3248021282	0.0000048453	0.0000048829
2	86440000	86445000	2	86995000	87000000	67139	67250	0	0	0.3490696976	0.0000000232	0.0000000265
2	86605000	86610000	2	86650000	86655000	67172	67181	0	0	0.4916445018	0.0000000000	0.0000000000
2	86685000	86690000	2	86710000	86715000	67188	67193	0	0	0.5016172767	0.0000000000	0.0000000000
2	86705000	86710000	2	86985000	86990000	67192	67248	0	0	0.4469840388	0.0000000000	0.0000000000
2	86720000	86725000	2	86840000	86845000	67195	67219	0	0	0.3323515036	0.0000000051	0.0000000064
2	86790000	86795000	2	86840000	86845000	67209	67219	0	0	0.3405259061	0.0000000077	0.0000000094
2	86850000	86855000	2	86975000	86980000	67221	67246	0	0	0.3796275755	0.0000002414	0.0000002491
2	86870000	86875000	2	86930000	86935000	67225	67237	0	0	0.4639333364	0.0000000003	0.0000000004
2	88305000	88310000	2	88460000	88465000	67512	67543	0	0	0.3306681400	0.0000031541	0.0000031860
2	88320000	88325000	2	88345000	88350000	67515	67520	0	0	0.4617375533	0.0000000001	0.0000000001
2	88360000	88365000	2	88455000	88460000	67523	67542	0	0	0.6811870242	0.0000000000	0.0000000000
2	88350000	88355000	2	88985000	88990000	67521	67648	0	0	0.3192372475	0.0000000222	0.0000000253
2	88485000	88490000	2	88970000	88975000	67548	67645	0	0	0.6402538515	0.0000000000	0.0000000000
2	88490000	88495000	2	88610000	88615000	67549	67573	0	0	0.4461489965	0.0000000000	0.0000000000
2	88490000	88495000	2	88750000	88755000	67549	67601	0	0	0.4769587440	0.0000000000	0.0000000000
2	88485000	88490000	2	88845000	88850000	67548	67620	0	0	0.3280237102	0.0000000084	0.0000000102
2	88485000	88490000	2	88875000	88880000	67548	67626	0	0	0.3445360223	0.0000000012	0.0000000017
2	88485000	88490000	2	88690000	88695000	67548	67589	0	0	0.3555360326	0.0000000003	0.0000000005
2	88645000	88650000	2	88970000	88975000	67580	67645	0	0	0.3831752995	0.0000000000	0.0000000000
2	88710000	88715000	2	88965000	88970000	67593	67644	0	0	0.3041381620	0.0000001087	0.0000001142
2	88750000	88755000	2	88965000	88970000	67601	67644	0	0	0.3341228114	0.0000000042	0.0000000053
2	88795000	88800000	2	88975000	88980000	67610	67646	0	0	0.3628910870	0.0000000001	0.0000000002
2	88885000	88890000	2	88970000	88975000	67628	67645	0	0	0.8532894209	0.0000000000	0.0000000000
2	88900000	88905000	2	89140000	89145000	67631	67679	0	0	0.6863377663	0.0000000000	0.0000000000
2	88995000	89000000	2	89030000	89035000	67650	67657	0	0	0.4383392435	0.0000000000	0.0000000000
2	89040000	89045000	2	89130000	89135000	67659	67677	0	0	0.6068736830	0.0000000000	0.0000000000
2	95540000	95545000	2	95620000	95625000	68959	68975	0	0	0.4695587950	0.0000000000	0.0000000000
2	95685000	95690000	2	95770000	95775000	68988	69005	0	0	0.5926545494	0.0000000000	0.0000000000
2	95685000	95690000	2	95865000	95870000	68988	69024	0	0	0.4317730936	0.0000000000	0.0000000000
2	95750000	95755000	2	95775000	95780000	69001	69006	0	0	0.3361211561	0.0000002136	0.0000002208
2	95790000	95795000	2	95820000	95825000	69009	69015	0	0	0.5320666996	0.0000000000	0.0000000000
2	95790000	95795000	2	95870000	95875000	69009	69025	0	0	0.4138587052	0.0000000000	0.0000000000
2	95895000	95900000	2	95980000	95985000	69030	69047	0	0	0.3975203867	0.0000000000	0.0000000000
2	95985000	95990000	2	96240000	96245000	69048	69099	0	0	0.3217773375	0.0000060237	0.0000060640
2	96080000	96085000	2	96390000	96395000	69067	69129	0	0	0.6271426084	0.0000000000	0.0000000000
2	96075000	96080000	2	96180000	96185000	69066	69087	0	0	0.3689648847	0.0000026681	0.0000026980
2	96155000	96160000	2	96375000	96380000	69082	69126	0	0	0.3646011018	0.0000007857	0.0000008008
2	96190000	96195000	2	96245000	96250000	69089	69100	0	0	0.3257300895	0.0000561912	0.0000562294
2	96680000	96685000	2	96785000	96790000	69187	69208	0	0	0.5928598809	0.0000000000	0.0000000000
2	96685000	96690000	2	96845000	96850000	69188	69220	0	0	0.5675866082	0.0000000000	0.0000000000
2	96680000	96685000	2	96930000	96935000	69187	69237	0	0	0.5855072560	0.0000000000	0.0000000000
2	96740000	96745000	2	96780000	96785000	69199	69207	0	0	0.6234990785	0.0000000000	0.0000000000
2	96795000	96800000	2	96845000	96850000	69210	69220	0	0	0.7197878962	0.0000000000	0.0000000000
2	96800000	96805000	2	96925000	96930000	69211	69236	0	0	0.7289887446	0.0000000000	0.0000000000
2	96815000	96820000	2	97190000	97195000	69214	69289	0	0	0.4577692290	0.0000000000	0.0000000000
2	96860000	96865000	2	96925000	96930000	69223	69236	0	0	0.6464570446	0.0000000000	0.0000000000
2	96865000	96870000	2	96990000	96995000	69224	69249	0	0	0.3060476557	0.0000000894	0.0000000946
2	96950000	96955000	2	97015000	97020000	69241	69254	0	0	0.5957427519	0.0000000000	0.0000000000
2	97010000	97015000	2	97180000	97185000	69253	69287	0	0	0.4814485945	0.0000000000	0.0000000000
2	96950000	96955000	2	97270000	97275000	69241	69305	0	0	0.3778334681	0.0000000000	0.0000000000
2	97070000	97075000	2	97175000	97180000	69265	69286	0	0	0.8030266236	0.0000000000	0.0000000000
2	97070000	97075000	2	97225000	97230000	69265	69296	0	0	0.4738441920	0.0000000000	0.0000000000
2	97135000	97140000	2	97175000	97180000	69278	69286	0	0	0.4250998383	0.0000000000	0.0000000000
2	97225000	97230000	2	97270000	97275000	69296	69305	0	0	0.3971488870	0.0000000000	0.0000000000
2	97230000	97235000	2	97620000	97625000	69297	69375	0	0	0.3541794114	0.0000000004	0.0000000005
2	97260000	97265000	2	97620000	97625000	69303	69375	0	0	0.3208452239	0.0000000186	0.0000000215
2	97300000	97305000	2	97415000	97420000	69311	69334	0	0	0.3578472661	0.0000000002	0.0000000004
2	97430000	97435000	2	97475000	97480000	69337	69346	0	0	0.5062352952	0.0000000000	0.0000000000
2	97425000	97430000	2	97620000	97625000	69336	69375	0	0	0.3534842637	0.0000000004	0.0000000006
2	97525000	97530000	2	97775000	97780000	69356	69406	0	0	0.5454734854	0.0000000000	0.0000000000
2	97525000	97530000	2	97620000	97625000	69356	69375	0	0	0.7817988983	0.0000000000	0.0000000000
2	97485000	97490000	2	97515000	97520000	69348	69354	0	0	0.5099523091	0.0000000000	0.0000000000
2	97625000	97630000	2	97770000	97775000	69376	69405	0	0	0.3887496605	0.0000000014	0.0000000018
2	97680000	97685000	2	97770000	97775000	69387	69405	0	0	0.5488204839	0.0000000000	0.0000000000
2	98250000	98255000	2	98305000	98310000	69501	69512	0	0	0.7228659156	0.0000000000	0.0000000000
2	98250000	98255000	2	98375000	98380000	69501	69526	0	0	0.4651358541	0.0000000001	0.0000000001
2	98250000	98255000	2	99000000	99005000	69501	69651	0	0	0.3518300536	0.0000020388	0.0000020646
2	98415000	98420000	2	99000000	99005000	69534	69651	0	0	0.6161166587	0.0000000000	0.0000000000
2	98325000	98330000	2	98370000	98375000	69516	69525	0	0	0.3142224479	0.0000001752	0.0000001816
2	98345000	98350000	2	98795000	98800000	69520	69610	0	0	0.3953528584	0.0000000000	0.0000000000
2	98345000	98350000	2	98905000	98910000	69520	69632	0	0	0.3058855509	0.0000002186	0.0000002259
2	98375000	98380000	2	98400000	98405000	69526	69531	0	0	0.4074638672	0.0000000001	0.0000000002
2	98420000	98425000	2	98785000	98790000	69535	69608	0	0	0.5100144759	0.0000000000	0.0000000000
2	98420000	98425000	2	98885000	98890000	69535	69628	0	0	0.4635610108	0.0000000000	0.0000000000
2	98425000	98430000	2	98615000	98620000	69536	69574	0	0	0.4385418875	0.0000000000	0.0000000000
2	98435000	98440000	2	98515000	98520000	69538	69554	0	0	0.3135038508	0.0000000410	0.0000000451
2	98480000	98485000	2	98605000	98610000	69547	69572	0	0	0.3733427465	0.0000000000	0.0000000001
2	98525000	98530000	2	98605000	98610000	69556	69572	0	0	0.3209354123	0.0000000184	0.0000000213
2	98630000	98635000	2	99065000	99070000	69577	69664	0	0	0.3279812082	0.0000000084	0.0000000102
2	98645000	98650000	2	98995000	99000000	69580	69650	0	0	0.3103731713	0.0000000570	0.0000000617
2	98790000	98795000	2	98990000	98995000	69609	69649	0	0	0.4528771018	0.0000000000	0.0000000000
