BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr2	217785000	217790000	chr2	217890000	217895000	0.00044500536703278844	3.2
chr2	200865000	200870000	chr2	202280000	202285000	0.07845264313353457	3.6758347359905126
chr2	200930000	200935000	chr2	202290000	202295000	0.07211347321666098	2.111212657236631
chr2	201200000	201205000	chr2	202360000	202365000	0.16692878934825742	3.2
chr2	201235000	201240000	chr2	202175000	202180000	0.01025027394308785	2.599207668339954
chr2	201670000	201675000	chr2	202175000	202180000	0.003979476902583419	2.111212657236631
chr2	201795000	201800000	chr2	202175000	202180000	0.003144699621396734	3.2
chr2	201860000	201865000	chr2	202175000	202180000	0.003144699621396734	2.111212657236631
chr2	201865000	201870000	chr2	202055000	202060000	0.06595800541001123	2.111212657236631
chr2	201965000	201970000	chr2	202175000	202180000	0.15738115391193616	3.2
chr2	202100000	202105000	chr2	202175000	202180000	0.03362160473047121	3.2
chr2	202310000	202315000	chr2	203260000	203265000	0.16906813999680723	2.111212657236631
chr2	202505000	202510000	chr2	203450000	203455000	0.16269283718127783	3.2
chr2	202550000	202555000	chr2	203670000	203675000	0.1941527299242857	2.599207668339954
chr2	202565000	202570000	chr2	203285000	203290000	0.06595800541001123	4.222425314473262
chr2	202570000	202575000	chr2	203150000	203155000	0.008296047092098548	3.6758347359905126
chr2	202570000	202575000	chr2	203215000	203220000	0.19827987045673007	3.2
chr2	202570000	202575000	chr2	203450000	203455000	3.109106216540406e-05	3.6758347359905126
chr2	202570000	202575000	chr2	203605000	203610000	0.17100285799964698	2.599207668339954
chr2	202570000	202575000	chr2	203770000	203775000	0.11561069072366274	2.111212657236631
chr2	202580000	202585000	chr2	202865000	202870000	0.0014920537526354075	3.6758347359905126
chr2	202580000	202585000	chr2	203385000	203390000	0.1579714213236781	3.6758347359905126
chr2	202575000	202580000	chr2	203810000	203815000	0.006488218785842143	4.222425314473262
chr2	202575000	202580000	chr2	203870000	203875000	0.1975817517453971	2.599207668339954
chr2	202580000	202585000	chr2	202820000	202825000	0.02358137688397456	2.599207668339954
chr2	202580000	202585000	chr2	203060000	203065000	0.1744928872785618	2.599207668339954
chr2	202590000	202595000	chr2	202695000	202700000	0.06968694391770601	3.6758347359905126
chr2	202585000	202590000	chr2	202770000	202775000	0.058872740943294845	3.2
chr2	202745000	202750000	chr2	203910000	203915000	0.1569621698954534	2.111212657236631
chr2	202825000	202830000	chr2	203450000	203455000	0.003979476902583419	3.2
chr2	202830000	202835000	chr2	203815000	203820000	0.07230770483132418	2.599207668339954
chr2	202910000	202915000	chr2	203015000	203020000	0.05577375173237531	2.111212657236631
chr2	203225000	203230000	chr2	203450000	203455000	0.007227099321138356	2.111212657236631
chr2	203480000	203485000	chr2	203905000	203910000	0.005688954848052118	3.2
chr2	203480000	203485000	chr2	203810000	203815000	0.00024242872288272071	3.2
chr2	203485000	203490000	chr2	203640000	203645000	0.07845264313353457	3.6758347359905126
chr2	203585000	203590000	chr2	203800000	203805000	0.17429486017103704	3.6758347359905126
chr2	203645000	203650000	chr2	203815000	203820000	0.09812734492349239	2.599207668339954
chr2	203670000	203675000	chr2	203800000	203805000	0.144792961831339	3.2
chr2	203690000	203695000	chr2	203800000	203805000	0.09967642580276617	3.2
chr2	204015000	204020000	chr2	205965000	205970000	0.06559557466059657	2.111212657236631
chr2	204065000	204070000	chr2	205905000	205910000	0.1860476441469509	2.111212657236631
chr2	204110000	204115000	chr2	204175000	204180000	0.0660234018536027	2.599207668339954
chr2	204130000	204135000	chr2	205945000	205950000	0.05671679276252284	2.599207668339954
chr2	204115000	204120000	chr2	205895000	205900000	0.1888596034737217	2.111212657236631
chr2	204135000	204140000	chr2	205605000	205610000	0.14725559629357804	2.111212657236631
chr2	204175000	204180000	chr2	205875000	205880000	0.17406401575599295	2.111212657236631
chr2	204230000	204235000	chr2	205610000	205615000	0.14495350025459355	2.111212657236631
chr2	204260000	204265000	chr2	205925000	205930000	0.12097043174938163	3.2
chr2	204265000	204270000	chr2	205675000	205680000	0.12904307575424642	2.111212657236631
chr2	204260000	204265000	chr2	205780000	205785000	0.1876031269426252	2.111212657236631
chr2	204285000	204290000	chr2	204955000	204960000	0.17435405911898688	2.111212657236631
chr2	204290000	204295000	chr2	205005000	205010000	0.15738115391193616	2.111212657236631
chr2	204315000	204320000	chr2	205590000	205595000	0.1579714213236781	2.111212657236631
chr2	204325000	204330000	chr2	205925000	205930000	0.06595800541001123	3.2
chr2	204320000	204325000	chr2	204690000	204695000	0.003176779246283065	2.111212657236631
chr2	204320000	204325000	chr2	205465000	205470000	0.16724297400830795	2.111212657236631
chr2	204320000	204325000	chr2	205675000	205680000	0.004195312978634383	2.111212657236631
chr2	204400000	204405000	chr2	205080000	205085000	0.12278875953648583	2.111212657236631
chr2	204510000	204515000	chr2	205250000	205255000	0.15738115391193616	2.111212657236631
chr2	204645000	204650000	chr2	205285000	205290000	0.19802557747671393	2.111212657236631
chr2	204880000	204885000	chr2	205675000	205680000	0.03972067153154495	4.222425314473262
chr2	205040000	205045000	chr2	205835000	205840000	0.17435405911898688	2.111212657236631
chr2	205060000	205065000	chr2	205920000	205925000	0.19802557747671393	2.111212657236631
chr2	205320000	205325000	chr2	205670000	205675000	0.04182065834387133	2.599207668339954
chr2	205385000	205390000	chr2	205670000	205675000	0.1744928872785618	2.111212657236631
chr2	205770000	205775000	chr2	205925000	205930000	0.0029705250483135176	3.6758347359905126
chr2	205770000	205775000	chr2	205880000	205885000	0.020547531195812062	3.2
chr2	206005000	206010000	chr2	206140000	206145000	0.03362160473047121	3.6758347359905126
chr2	206085000	206090000	chr2	206150000	206155000	0.08692952637740203	2.599207668339954
chr2	206150000	206155000	chr2	207520000	207525000	0.19802557747671393	3.2
chr2	206165000	206170000	chr2	206260000	206265000	0.016006089763122684	2.599207668339954
chr2	206395000	206400000	chr2	207485000	207490000	0.08116097182984372	2.111212657236631
chr2	206395000	206400000	chr2	206545000	206550000	0.030747020350121387	2.111212657236631
chr2	206435000	206440000	chr2	207400000	207405000	0.13449896833649042	2.111212657236631
chr2	206450000	206455000	chr2	207520000	207525000	0.17429486017103704	2.111212657236631
chr2	206460000	206465000	chr2	206520000	206525000	0.19827987045673007	2.111212657236631
chr2	206550000	206555000	chr2	208130000	208135000	0.11500138434403738	2.111212657236631
chr2	206555000	206560000	chr2	207480000	207485000	0.09187199349240927	2.599207668339954
chr2	206610000	206615000	chr2	208010000	208015000	0.19334115494048698	2.111212657236631
chr2	206695000	206700000	chr2	206785000	206790000	0.004744369082194956	3.2
chr2	206690000	206695000	chr2	207475000	207480000	1.2707946496437472e-05	2.599207668339954
chr2	206695000	206700000	chr2	206815000	206820000	0.19334115494048698	2.111212657236631
chr2	206695000	206700000	chr2	206985000	206990000	0.19431189806565596	2.111212657236631
chr2	206700000	206705000	chr2	207575000	207580000	0.1941527299242857	2.111212657236631
chr2	206700000	206705000	chr2	208050000	208055000	0.08116097182984372	4.222425314473262
chr2	206700000	206705000	chr2	208070000	208075000	0.10054587704139388	2.111212657236631
chr2	206755000	206760000	chr2	208080000	208085000	0.06918794343531946	2.111212657236631
chr2	206800000	206805000	chr2	207470000	207475000	1.3669551139609363e-05	2.599207668339954
chr2	206795000	206800000	chr2	207505000	207510000	0.10114355681505939	2.111212657236631
chr2	206800000	206805000	chr2	206980000	206985000	0.1579714213236781	2.111212657236631
chr2	206850000	206855000	chr2	207475000	207480000	0.17570120013890322	2.599207668339954
chr2	206890000	206895000	chr2	207475000	207480000	0.06968694391770601	2.599207668339954
chr2	207060000	207065000	chr2	207470000	207475000	0.07939651161228496	6.4
chr2	207080000	207085000	chr2	207470000	207475000	0.16477183832253464	3.6758347359905126
chr2	207135000	207140000	chr2	207475000	207480000	0.020359783614894118	3.2
chr2	207155000	207160000	chr2	207335000	207340000	0.03362160473047121	3.6758347359905126
chr2	207155000	207160000	chr2	207520000	207525000	0.19273025196563542	2.599207668339954
chr2	207230000	207235000	chr2	207325000	207330000	0.1941527299242857	2.599207668339954
chr2	207345000	207350000	chr2	207465000	207470000	0.16133967890743073	3.6758347359905126
chr2	207535000	207540000	chr2	207615000	207620000	0.019647925009663874	2.111212657236631
chr2	207625000	207630000	chr2	207720000	207725000	0.023703760580025126	2.599207668339954
chr2	207630000	207635000	chr2	208045000	208050000	0.07785403711735528	6.4
chr2	207630000	207635000	chr2	208065000	208070000	0.0660234018536027	2.111212657236631
chr2	207755000	207760000	chr2	208045000	208050000	1.3669551139609363e-05	5.571523605095194
chr2	207745000	207750000	chr2	208065000	208070000	0.003176779246283065	2.599207668339954
chr2	207750000	207755000	chr2	207970000	207975000	0.02748889655795122	2.111212657236631
chr2	208175000	208180000	chr2	208245000	208250000	0.16466255544402428	2.599207668339954
chr2	208190000	208195000	chr2	209205000	209210000	0.10650164833531237	3.2
chr2	208265000	208270000	chr2	208310000	208315000	0.029537770641397357	2.111212657236631
chr2	208375000	208380000	chr2	209520000	209525000	0.10726204405241599	2.111212657236631
chr2	208395000	208400000	chr2	209205000	209210000	0.003176779246283065	3.2
chr2	208390000	208395000	chr2	209965000	209970000	0.03889504070112288	2.111212657236631
chr2	208405000	208410000	chr2	209325000	209330000	0.006752360686502684	3.6758347359905126
chr2	208465000	208470000	chr2	209200000	209205000	0.0007229173510614473	2.599207668339954
chr2	208465000	208470000	chr2	209030000	209035000	0.19802557747671393	2.599207668339954
chr2	208470000	208475000	chr2	209325000	209330000	0.1579714213236781	2.111212657236631
chr2	208490000	208495000	chr2	209575000	209580000	0.06968694391770601	2.111212657236631
chr2	208815000	208820000	chr2	209215000	209220000	0.020359783614894118	2.111212657236631
chr2	209330000	209335000	chr2	209570000	209575000	0.0029806344082668745	4.222425314473262
chr2	209335000	209340000	chr2	209955000	209960000	0.024739233381687452	3.6758347359905126
chr2	216225000	216230000	chr2	218130000	218135000	0.05652907865648517	2.111212657236631
chr2	216365000	216370000	chr2	218105000	218110000	0.056878414518646815	2.111212657236631
chr2	216420000	216425000	chr2	218055000	218060000	0.1772505451262115	2.111212657236631
chr2	216505000	216510000	chr2	218080000	218085000	0.14093042081833046	2.111212657236631
chr2	216580000	216585000	chr2	218125000	218130000	0.14076298742852383	2.111212657236631
chr2	217785000	217790000	chr2	218030000	218035000	0.04697044604505246	2.111212657236631
chr2	217785000	217790000	chr2	218070000	218075000	0.0001346320325376349	2.111212657236631
chr2	217920000	217925000	chr2	218940000	218945000	0.15607767352551566	2.111212657236631
chr2	218115000	218120000	chr2	219420000	219425000	0.18777265491405393	2.111212657236631
chr2	218130000	218135000	chr2	219330000	219335000	0.08007574818646793	2.111212657236631
chr2	218135000	218140000	chr2	219470000	219475000	0.05378086548347862	2.599207668339954
chr2	218170000	218175000	chr2	218850000	218855000	0.14093042081833046	3.6758347359905126
chr2	218180000	218185000	chr2	218255000	218260000	0.012670499437378394	2.111212657236631
chr2	218225000	218230000	chr2	219215000	219220000	0.13271914916235267	2.599207668339954
chr2	218270000	218275000	chr2	219175000	219180000	0.16510610703131526	3.2
chr2	218285000	218290000	chr2	218650000	218655000	0.004639668141273476	4.222425314473262
chr2	218270000	218275000	chr2	218845000	218850000	0.0985157007218065	2.111212657236631
chr2	218270000	218275000	chr2	219385000	219390000	0.06578436210669485	2.111212657236631
chr2	218280000	218285000	chr2	218895000	218900000	0.13782597632961685	3.2
chr2	218290000	218295000	chr2	218385000	218390000	0.00010868658911351263	4.222425314473262
chr2	218290000	218295000	chr2	218460000	218465000	0.14111454009675675	3.6758347359905126
chr2	218290000	218295000	chr2	218845000	218850000	0.043701454983304376	5.198415336679908
chr2	218300000	218305000	chr2	218355000	218360000	0.0032302181360685297	2.111212657236631
chr2	218400000	218405000	chr2	218890000	218895000	0.030488251761347205	2.111212657236631
chr2	218400000	218405000	chr2	219245000	219250000	0.06873951346684302	2.111212657236631
chr2	218405000	218410000	chr2	218645000	218650000	0.0029133731398652486	2.111212657236631
chr2	218410000	218415000	chr2	218840000	218845000	0.012670499437378394	3.2
chr2	218565000	218570000	chr2	219285000	219290000	0.1926163070360774	2.599207668339954
chr2	218570000	218575000	chr2	219230000	219235000	0.17105118167492625	3.2
chr2	218655000	218660000	chr2	218845000	218850000	0.0021015838791984373	2.111212657236631
chr2	218860000	218865000	chr2	218980000	218985000	0.04045833057782938	3.2
chr2	219000000	219005000	chr2	219150000	219155000	0.043701454983304376	3.2
chr2	219035000	219040000	chr2	219135000	219140000	0.005135811078713407	6.4
chr2	219045000	219050000	chr2	219310000	219315000	0.005734728588675582	5.198415336679908
chr2	219060000	219065000	chr2	219115000	219120000	0.08997436424717406	2.111212657236631
chr2	219160000	219165000	chr2	219295000	219300000	3.968794116003075e-05	2.111212657236631
chr2	219165000	219170000	chr2	219375000	219380000	0.1098287111414563	3.2
chr2	219165000	219170000	chr2	219210000	219215000	0.012670499437378394	2.111212657236631
chr2	219170000	219175000	chr2	219240000	219245000	0.18777265491405393	2.111212657236631
chr2	219400000	219405000	chr2	219525000	219530000	0.0034560891339510385	2.599207668339954
chr2	219400000	219405000	chr2	219635000	219640000	0.18105536669495506	3.2
chr2	219405000	219410000	chr2	219690000	219695000	0.13782597632961685	3.2
chr2	219460000	219465000	chr2	219525000	219530000	0.07225632772990984	2.111212657236631
chr2	219545000	219550000	chr2	219635000	219640000	0.044273953210376936	3.2
chr2	219540000	219545000	chr2	219690000	219695000	0.003501542440305735	2.599207668339954
chr2	219735000	219740000	chr2	221575000	221580000	0.014238666810779902	2.599207668339954
chr2	219740000	219745000	chr2	220005000	220010000	0.12172387616294926	3.6758347359905126
chr2	220010000	220015000	chr2	221580000	221585000	0.07894668149142134	2.599207668339954
chr2	220155000	220160000	chr2	221580000	221585000	0.15595092501970637	2.111212657236631
chr2	220165000	220170000	chr2	222075000	222080000	0.19843010702472805	2.111212657236631
chr2	220490000	220495000	chr2	221665000	221670000	0.18777265491405393	2.111212657236631
chr2	220580000	220585000	chr2	221660000	221665000	0.11462039029359965	2.111212657236631
chr2	220630000	220635000	chr2	221575000	221580000	0.1949405284679529	3.6758347359905126
chr2	220655000	220660000	chr2	221575000	221580000	0.16510610703131526	2.111212657236631
chr2	220685000	220690000	chr2	221265000	221270000	0.15607767352551566	2.111212657236631
chr2	220685000	220690000	chr2	221570000	221575000	2.0509177333958048e-05	2.111212657236631
chr2	220685000	220690000	chr2	221965000	221970000	0.05625951247493571	2.599207668339954
chr2	220690000	220695000	chr2	221180000	221185000	0.17942985921355342	2.599207668339954
chr2	220770000	220775000	chr2	221580000	221585000	0.15593461028702868	2.599207668339954
chr2	220820000	220825000	chr2	221600000	221605000	0.17215011938381028	2.111212657236631
chr2	220860000	220865000	chr2	221575000	221580000	0.14957184163143072	3.2
